t,time,c:c,dayCosFactor:c,daySinFactor:c,temperature:c,weekCosFactorT:c,weekSinFactorT:c
1576059300000,2019-12-11T11:15+01:00[Europe/Vienna],276377.5,-0.896872741531414,0.442288690221585,4.98,0.870662470136557,-0.491880944025797
1576060200000,2019-12-11T11:30+01:00[Europe/Vienna],275535,-0.923879532505503,0.382683432379053,5.08,0.875223421908338,-0.483718887105992
1576061100000,2019-12-11T11:45+01:00[Europe/Vienna],272722.5,-0.94693012949567,0.321439465301498,5.18,0.879707860376667,-0.47551454277604
1576062000000,2019-12-11T12:00+01:00[Europe/Vienna],267147.5,-0.965925826286357,0.258819045112641,5.28,0.884115393503667,-0.467268628274845
1576062900000,2019-12-11T12:15+01:00[Europe/Vienna],267730,-0.980785280401639,0.19509032202413,5.345,0.888445635978934,-0.458981864467419
1576063800000,2019-12-11T12:30+01:00[Europe/Vienna],264690,-0.991444861371149,0.130526192240269,5.41,0.892698209243001,-0.450654975801154
1576064700000,2019-12-11T12:45+01:00[Europe/Vienna],264710,-0.997858923238373,0.065403129233657,5.475,0.896872741532236,-0.442288690219919
1576065600000,2019-12-11T13:00+01:00[Europe/Vienna],264900,-1,1.20293504651163E-12,5.54,0.900968867902908,-0.433883739116542
1576066500000,2019-12-11T13:15+01:00[Europe/Vienna],264177.5,-0.997858923239482,-0.065403129216736,5.6025,0.904986230263327,-0.42544085726899
1576067400000,2019-12-11T13:30+01:00[Europe/Vienna],263085,-0.991444861373362,-0.130526192223456,5.665,0.908924477412199,-0.416960782761355
1576068300000,2019-12-11T13:45+01:00[Europe/Vienna],262210,-0.980785280404947,-0.195090322007498,5.7275,0.912783265060699,-0.408444256937381
1576069200000,2019-12-11T14:00+01:00[Europe/Vienna],258132.5,-0.965925826290746,-0.258819045096261,5.79,0.916562255870229,-0.39989202431916
1576070100000,2019-12-11T14:15+01:00[Europe/Vienna],267822.5,-0.946930129501121,-0.321439465285441,5.76,0.920261119472976,-0.391304832561961
1576071000000,2019-12-11T14:30+01:00[Europe/Vienna],273080,-0.923879532511992,-0.382683432363386,5.73,0.923879532511087,-0.382683432365573
1576071900000,2019-12-11T14:45+01:00[Europe/Vienna],274197.5,-0.896872741538915,-0.442288690206376,5.7,0.927417178656223,-0.374028577428693
1576072800000,2019-12-11T15:00+01:00[Europe/Vienna],278355,-0.866025403783042,-0.500000000002419,5.67,0.930873748644255,-0.365341024366265
1576073700000,2019-12-11T15:15+01:00[Europe/Vienna],275295,-0.831469612299705,-0.555570233023853,5.4925,0.934248940294768,-0.356621532661874
1576074600000,2019-12-11T15:30+01:00[Europe/Vienna],281767.5,-0.793353340295571,-0.608761429003071,5.315,0.937542458543645,-0.347870864586181
1576075500000,2019-12-11T15:45+01:00[Europe/Vienna],286700,-0.751839807472549,-0.659345815107398,5.1375,0.940754015468631,-0.339089785130201
1576076400000,2019-12-11T16:00+01:00[Europe/Vienna],285875,-0.707106781188304,-0.707106781184791,4.96,0.94388333030825,-0.330279061955502
1576077300000,2019-12-11T16:15+01:00[Europe/Vienna],290797.5,-0.659345815100194,-0.751839807478868,4.9025,0.946930129495098,-0.321439465303184
1576078200000,2019-12-11T16:30+01:00[Europe/Vienna],298832.5,-0.608761429018558,-0.793353340283687,4.845,0.949894146672374,-0.31257176794708
1576079100000,2019-12-11T16:45+01:00[Europe/Vienna],304195,-0.555570233015885,-0.831469612305029,4.7875,0.95277512272309,-0.303676745109006
1576080000000,2019-12-11T17:00+01:00[Europe/Vienna],307427.5,-0.500000000006722,-0.866025403780557,4.73,0.955572805785354,-0.294755174413454
1576080900000,2019-12-11T17:15+01:00[Europe/Vienna],309882.5,-0.442288690223884,-0.896872741530281,4.8275,0.958286951284909,-0.285807835786694
1576081800000,2019-12-11T17:30+01:00[Europe/Vienna],310657.5,-0.382683432381421,-0.923879532504522,4.925,0.960917321944544,-0.276835511426777
1576082700000,2019-12-11T17:45+01:00[Europe/Vienna],309552.5,-0.321439465303926,-0.946930129494846,5.0225,0.963463687815478,-0.267838985700364
1576083600000,2019-12-11T18:00+01:00[Europe/Vienna],305472.5,-0.258819045101061,-0.965925826289459,5.12,0.965925826289191,-0.258819045102061
1576084500000,2019-12-11T18:15+01:00[Europe/Vienna],300882.5,-0.195090322026644,-0.980785280401139,5.11,0.968303522122009,-0.249776478168207
1576085400000,2019-12-11T18:30+01:00[Europe/Vienna],297437.5,-0.130526192213956,-0.991444861374613,5.1,0.970596567453665,-0.240712075407868
1576086300000,2019-12-11T18:45+01:00[Europe/Vienna],295057.5,-0.065403129236215,-0.997858923238205,5.09,0.972804761820597,-0.23162662925314
1576087200000,2019-12-11T19:00+01:00[Europe/Vienna],297912.5,-3.76627919810615E-12,-1,5.08,0.97492791218182,-0.222520933956332
1576088100000,2019-12-11T19:15+01:00[Europe/Vienna],293702.5,0.065403129214178,-0.99785892323965,5.0725,0.97696583292635,-0.213395785559421
1576089000000,2019-12-11T19:30+01:00[Europe/Vienna],289390,0.130526192220915,-0.991444861373697,5.065,0.97891834589778,-0.20425198178905
1576089900000,2019-12-11T19:45+01:00[Europe/Vienna],284735,0.195090322004984,-0.980785280405447,5.0575,0.980785280402711,-0.19509032201874
1576090800000,2019-12-11T20:00+01:00[Europe/Vienna],275340,0.258819045093785,-0.965925826291409,5.05,0.982566473233193,-0.185911607163418
1576091700000,2019-12-11T20:15+01:00[Europe/Vienna],273692.5,0.321439465283013,-0.946930129501945,5,0.984261768673001,-0.176716639648609
1576092600000,2019-12-11T20:30+01:00[Europe/Vienna],272207.5,0.382683432361018,-0.923879532512973,4.95,0.985871018517956,-0.167506223306382
1576093500000,2019-12-11T20:45+01:00[Europe/Vienna],274487.5,0.442288690217128,-0.896872741533612,4.9,0.987394082085047,-0.15828116332472
1576094400000,2019-12-11T21:00+01:00[Europe/Vienna],270877.5,0.499999999987597,-0.866025403791599,4.85,0.988830826224978,-0.14904226617717
1576095300000,2019-12-11T21:15+01:00[Europe/Vienna],266052.5,0.555570233021721,-0.831469612301129,4.9,0.990181125336605,-0.139790339534367
1576096200000,2019-12-11T21:30+01:00[Europe/Vienna],260930,0.608761429001037,-0.793353340297131,4.95,0.991444861373528,-0.130526192222196
1576097100000,2019-12-11T21:45+01:00[Europe/Vienna],250362.5,0.659345815105471,-0.75183980747424,5,0.992621923859579,-0.121250634115074
1576098000000,2019-12-11T22:00+01:00[Europe/Vienna],239895,0.707106781182978,-0.707106781190117,5.05,0.993712209893074,-0.111964476104799
1576098900000,2019-12-11T22:15+01:00[Europe/Vienna],251222.5,0.751839807477178,-0.659345815102121,5.05,0.994715624160472,-0.102668529993582
1576099800000,2019-12-11T22:30+01:00[Europe/Vienna],249115,0.793353340282126,-0.608761429020592,5.05,0.995632078940885,-0.093363608455596
1576100700000,2019-12-11T22:45+01:00[Europe/Vienna],242997.5,0.831469612303605,-0.555570233018016,5.05,0.996461494117577,-0.084050524929753
1576101600000,2019-12-11T23:00+01:00[Europe/Vienna],240517.5,0.866025403786552,-0.49999999999634,5.05,0.997203797181303,-0.074730093584786
1576102500000,2019-12-11T23:15+01:00[Europe/Vienna],241437.5,0.896872741529147,-0.442288690226183,4.9575,0.997858923238495,-0.065403129231803
1576103400000,2019-12-11T23:30+01:00[Europe/Vienna],233175,0.923879532514679,-0.382683432356901,4.865,0.998426815017844,-0.056070447236706
1576104300000,2019-12-11T23:45+01:00[Europe/Vienna],227345,0.946930129494022,-0.321439465306353,4.7725,0.998907422872847,-0.046732863485203
1576105200000,2019-12-12T00:00+01:00[Europe/Vienna],225827.5,0.965925826288796,-0.258819045103537,4.68,0.999300704788442,-0.037391194275177
1576106100000,2019-12-12T00:15+01:00[Europe/Vienna],239252.5,0.980785280400639,-0.195090322029158,4.6575,0.999606626382992,-0.028046256278026
1576107000000,2019-12-12T00:30+01:00[Europe/Vienna],232487.5,0.991444861374278,-0.130526192216497,4.635,0.999825160912746,-0.01869886643091
1576107900000,2019-12-12T00:45+01:00[Europe/Vienna],233757.5,0.997858923238038,-0.065403129238773,4.6125,0.999956289272859,-0.009349841905335
1576108800000,2019-12-12T01:00+01:00[Europe/Vienna],227282.5,1,-6.32962334970067E-12,4.59,1,-1.16408753617807E-12
1576109700000,2019-12-12T01:15+01:00[Europe/Vienna],231617.5,0.997858923239818,0.06540312921162,4.605,0.999956289272898,0.009349841901188
1576110600000,2019-12-12T01:30+01:00[Europe/Vienna],228647.5,0.991444861374031,0.130526192218374,4.62,0.999825160912756,0.018698866430401
1576111500000,2019-12-12T01:45+01:00[Europe/Vienna],225945,0.980785280403108,0.195090322016742,4.635,0.999606626383007,0.028046256277517
1576112400000,2019-12-12T02:00+01:00[Europe/Vienna],220740,0.965925826292072,0.258819045091309,4.65,0.999300704788461,0.037391194274669
1576113300000,2019-12-12T02:15+01:00[Europe/Vienna],220122.5,0.946930129493414,0.321439465308145,4.675,0.998907422872871,0.046732863484694
1576114200000,2019-12-12T02:30+01:00[Europe/Vienna],219082.5,0.923879532513954,0.38268343235865,4.7,0.998426815017872,0.056070447236198
1576115100000,2019-12-12T02:45+01:00[Europe/Vienna],215412.5,0.896872741534746,0.442288690214829,4.725,0.997858923238647,0.06540312922948
1576116000000,2019-12-12T03:00+01:00[Europe/Vienna],208337.5,0.866025403792881,0.499999999985377,4.75,0.997203797181341,0.074730093584278
1576116900000,2019-12-12T03:15+01:00[Europe/Vienna],205692.5,0.831469612302553,0.55557023301959,4.8375,0.996461494117619,0.084050524929246
1576117800000,2019-12-12T03:30+01:00[Europe/Vienna],204722.5,0.793353340298691,0.608761428999003,4.925,0.995632078941273,0.093363608451467
1576118700000,2019-12-12T03:45+01:00[Europe/Vienna],200502.5,0.751839807485525,0.659345815092603,5.0125,0.994715624160524,0.102668529993076
1576119600000,2019-12-12T04:00+01:00[Europe/Vienna],205822.5,0.707106781202219,0.707106781170876,5.1,0.993712209893539,0.111964476100678
1576120500000,2019-12-12T04:15+01:00[Europe/Vienna],210250,0.659345815104048,0.751839807475488,5.015,0.992621923859641,0.121250634114569
1576121400000,2019-12-12T04:30+01:00[Europe/Vienna],209875,0.608761428999535,0.793353340298283,4.93,0.991444861373832,0.130526192219888
1576122300000,2019-12-12T04:45+01:00[Europe/Vienna],217190,0.555570233020148,0.831469612302181,4.845,0.990181125336677,0.139790339533863
1576123200000,2019-12-12T05:00+01:00[Europe/Vienna],217317.5,0.49999999999856,0.86602540378527,4.76,0.988830826225054,0.149042266176666
1576124100000,2019-12-12T05:15+01:00[Europe/Vienna],224155,0.442288690228482,0.896872741528013,4.7375,0.987394082085128,0.158281163324217
1576125000000,2019-12-12T05:30+01:00[Europe/Vienna],228465,0.38268343235927,0.923879532513698,4.715,0.985871018518346,0.167506223304087
1576125900000,2019-12-12T05:45+01:00[Europe/Vienna],236390,0.32143946530878,0.946930129493198,4.6925,0.984261768673734,0.176716639644527
1576126800000,2019-12-12T06:00+01:00[Europe/Vienna],249590,0.258819045106013,0.965925826288133,4.67,0.982566473233288,0.185911607162918
1576127700000,2019-12-12T06:15+01:00[Europe/Vienna],263640,0.195090322031672,0.980785280400139,4.6875,0.98078528040352,0.195090322014672
1576128600000,2019-12-12T06:30+01:00[Europe/Vienna],276260,0.130526192219038,0.991444861373944,4.705,0.978918345897884,0.204251981788551
1576129500000,2019-12-12T06:45+01:00[Europe/Vienna],281492.5,0.06540312922681,0.997858923238822,4.7225,0.976965832926459,0.213395785558924
1576130400000,2019-12-12T07:00+01:00[Europe/Vienna],294217.5,8.89296750129518E-12,1,4.74,0.974927912181933,0.222520933955836
1576131300000,2019-12-12T07:15+01:00[Europe/Vienna],300832.5,-0.065403129238104,0.997858923238082,4.655,0.972804761821136,0.231626629250875
1576132200000,2019-12-12T07:30+01:00[Europe/Vienna],301627.5,-0.130526192215832,0.991444861374366,4.57,0.970596567453788,0.240712075407374
1576133100000,2019-12-12T07:45+01:00[Europe/Vienna],306452.5,-0.195090322014228,0.980785280403608,4.485,0.968303522122136,0.249776478167714
1576134000000,2019-12-12T08:00+01:00[Europe/Vienna],306505,-0.258819045088833,0.965925826292736,4.4,0.965925826289323,0.258819045101569
1576134900000,2019-12-12T08:15+01:00[Europe/Vienna],311220,-0.321439465305718,0.946930129494238,4.55,0.963463687815614,0.267838985699873
1576135800000,2019-12-12T08:30+01:00[Europe/Vienna],314022.5,-0.382683432356282,0.923879532514935,4.7,0.960917321945692,0.276835511422792
1576136700000,2019-12-12T08:45+01:00[Europe/Vienna],310500,-0.44228869021253,0.89687274153588,4.85,0.958286951285055,0.285807835786206
1576137600000,2019-12-12T09:00+01:00[Europe/Vienna],307877.5,-0.499999999983157,0.866025403794163,5,0.955572805786577,0.294755174409491
1576138500000,2019-12-12T09:15+01:00[Europe/Vienna],315262.5,-0.555570233017458,0.831469612303978,5.0375,0.952775122723245,0.303676745108521
1576139400000,2019-12-12T09:30+01:00[Europe/Vienna],317162.5,-0.608761429008515,0.793353340291393,5.075,0.949894146672533,0.312571767946597
1576140300000,2019-12-12T09:45+01:00[Europe/Vienna],313342.5,-0.659345815090676,0.751839807487215,5.1125,0.946930129495262,0.321439465302702
1576141200000,2019-12-12T10:00+01:00[Europe/Vienna],314887.5,-0.707106781189643,0.707106781183452,5.15,0.943883330308418,0.330279061955021
1576142100000,2019-12-12T10:15+01:00[Europe/Vienna],311912.5,-0.751839807473798,0.659345815105975,5.27,0.940754015468804,0.339089785129722
1576143000000,2019-12-12T10:30+01:00[Europe/Vienna],311932.5,-0.793353340287864,0.608761429013114,5.39,0.937542458543822,0.347870864585704
1576143900000,2019-12-12T10:45+01:00[Europe/Vienna],317175,-0.831469612292672,0.555570233034378,5.51,0.934248940294949,0.356621532661398
1576144800000,2019-12-12T11:00+01:00[Europe/Vienna],317555,-0.866025403783988,0.50000000000078,5.63,0.930873748644441,0.365341024365791
1576145700000,2019-12-12T11:15+01:00[Europe/Vienna],321497.5,-0.896872741526879,0.442288690230781,5.7375,0.927417178657774,0.374028577424847
1576146600000,2019-12-12T11:30+01:00[Europe/Vienna],312545,-0.923879532512717,0.382683432361638,5.845,0.923879532511281,0.382683432365103
1576147500000,2019-12-12T11:45+01:00[Europe/Vienna],314755,-0.946930129492374,0.321439465311208,5.9525,0.920261119473887,0.391304832559819
1576148400000,2019-12-12T12:00+01:00[Europe/Vienna],315040,-0.965925826287469,0.258819045108489,6.06,0.916562255870433,0.399892024318694
1576149300000,2019-12-12T12:15+01:00[Europe/Vienna],306585,-0.980785280405316,0.195090322005642,6.0825,0.912783265060907,0.408444256936916
1576150200000,2019-12-12T12:30+01:00[Europe/Vienna],309555,-0.991444861373609,0.13052619222158,6.105,0.908924477412411,0.416960782760892
1576151100000,2019-12-12T12:45+01:00[Europe/Vienna],310100,-0.997858923238654,0.065403129229368,6.1275,0.904986230263543,0.425440857268529
1576152000000,2019-12-12T13:00+01:00[Europe/Vienna],305340,-1,1.14563116528897E-11,6.15,0.900968867903129,0.433883739116084
1576152900000,2019-12-12T13:15+01:00[Europe/Vienna],304060,-0.997858923238249,-0.065403129235546,6.1475,0.896872741532461,0.442288690219462
1576153800000,2019-12-12T13:30+01:00[Europe/Vienna],301897.5,-0.991444861374701,-0.130526192213291,6.145,0.89269820924405,0.450654975799076
1576154700000,2019-12-12T13:45+01:00[Europe/Vienna],303582.5,-0.980785280404108,-0.195090322011714,6.1425,0.888445635979167,0.458981864466966
1576155600000,2019-12-12T14:00+01:00[Europe/Vienna],301337.5,-0.965925826293399,-0.258819045086357,6.14,0.884115393505605,0.467268628271178
1576156500000,2019-12-12T14:15+01:00[Europe/Vienna],304690,-0.946930129495062,-0.321439465303291,5.89,0.879707860376909,0.475514542775592
1576157400000,2019-12-12T14:30+01:00[Europe/Vienna],307897.5,-0.923879532510347,-0.382683432367358,5.64,0.875223421908584,0.483718887105547
1576158300000,2019-12-12T14:45+01:00[Europe/Vienna],301147.5,-0.896872741537013,-0.442288690210231,5.39,0.870662470136807,0.491880944025353
1576159200000,2019-12-12T15:00+01:00[Europe/Vienna],302567.5,-0.866025403780893,-0.500000000006142,5.14,0.866025403783932,0.500000000000877
1576160100000,2019-12-12T15:15+01:00[Europe/Vienna],300967.5,-0.831469612305402,-0.555570233015327,4.905,0.86131262823265,0.508075345246121
1576161000000,2019-12-12T15:30+01:00[Europe/Vienna],301507.5,-0.793353340292954,-0.608761429006481,4.67,0.856524555477925,0.516106273807384
1576161900000,2019-12-12T15:45+01:00[Europe/Vienna],309232.5,-0.751839807488905,-0.659345815088749,4.435,0.851661604101904,0.524092083606088
1576162800000,2019-12-12T16:00+01:00[Europe/Vienna],308802.5,-0.707106781185265,-0.70710678118783,4.2,0.846724199228008,0.532032076515776
1576163700000,2019-12-12T16:15+01:00[Europe/Vienna],304430,-0.659345815107903,-0.751839807472107,4.0375,0.841712772495193,0.539925558404541
1576164600000,2019-12-12T16:30+01:00[Europe/Vienna],310202.5,-0.608761429015148,-0.793353340286304,3.875,0.836627762006769,0.547771839217338
1576165500000,2019-12-12T16:45+01:00[Europe/Vienna],313055,-0.55557023303651,-0.831469612291248,3.7125,0.831469612303726,0.555570233017835
1576166400000,2019-12-12T17:00+01:00[Europe/Vienna],313190,-0.500000000003,-0.866025403782706,3.55,0.826238774315981,0.563320058063643
1576167300000,2019-12-12T17:15+01:00[Europe/Vienna],313482.5,-0.442288690220029,-0.896872741532182,3.6225,0.820935705334029,0.571020636849248
1576168200000,2019-12-12T17:30+01:00[Europe/Vienna],309637.5,-0.38268343237745,-0.923879532506167,3.695,0.815560868959915,0.578671296178883
1576169100000,2019-12-12T17:45+01:00[Europe/Vienna],308782.5,-0.321439465299855,-0.946930129496228,3.7675,0.810114735066493,0.586271367225234
1576170000000,2019-12-12T18:00+01:00[Europe/Vienna],307705,-0.258819045110965,-0.965925826286806,3.84,0.804597779766947,0.593820185573124
1576170900000,2019-12-12T18:15+01:00[Europe/Vienna],304987.5,-0.195090322008156,-0.980785280404816,3.775,0.799010485358332,0.601317091298296
1576171800000,2019-12-12T18:30+01:00[Europe/Vienna],302535,-0.130526192224121,-0.991444861373275,3.71,0.793353340292225,0.608761429007431
1576172700000,2019-12-12T18:45+01:00[Europe/Vienna],298745,-0.065403129231926,-0.997858923238487,3.645,0.787626839121152,0.61615254791003
1576173600000,2019-12-12T19:00+01:00[Europe/Vienna],299820,-1.40196558044842E-11,-1,3.58,0.781831482469765,0.623489801856558
1576174500000,2019-12-12T19:15+01:00[Europe/Vienna],296660,0.065403129232988,-0.997858923238417,3.5425,0.775967776969804,0.630772549422168
1576175400000,2019-12-12T19:30+01:00[Europe/Vienna],287067.5,0.130526192210749,-0.991444861375035,3.505,0.770036235240615,0.638000153931376
1576176300000,2019-12-12T19:45+01:00[Europe/Vienna],281080,0.1950903220092,-0.980785280404609,3.4675,0.764037375821588,0.645171983542111
1576177200000,2019-12-12T20:00+01:00[Europe/Vienna],275167.5,0.258819045111993,-0.96592582628653,3.43,0.757971723145217,0.652287411278395
1576178100000,2019-12-12T20:15+01:00[Europe/Vienna],274682.5,0.321439465300863,-0.946930129495886,3.45,0.75183980747972,0.659345815099222
1576179000000,2019-12-12T20:30+01:00[Europe/Vienna],269867.5,0.382683432364989,-0.923879532511328,3.47,0.745642164882483,0.666346577952767
1576179900000,2019-12-12T20:45+01:00[Europe/Vienna],267997.5,0.442288690207932,-0.896872741538147,3.49,0.739379337166483,0.673289087815369
1576180800000,2019-12-12T21:00+01:00[Europe/Vienna],268280,0.500000000003922,-0.866025403782174,3.51,0.733051871829917,0.680172737770822
1576181700000,2019-12-12T21:15+01:00[Europe/Vienna],261800,0.555570233013196,-0.831469612306826,3.61,0.72666032203514,0.686996926033724
1576182600000,2019-12-12T21:30+01:00[Europe/Vienna],255542.5,0.608761429004447,-0.793353340294514,3.71,0.720205246535759,0.693761056028923
1576183500000,2019-12-12T21:45+01:00[Europe/Vienna],246857.5,0.659345815086822,-0.751839807490595,3.81,0.713687209650157,0.700464536419776
1576184400000,2019-12-12T22:00+01:00[Europe/Vienna],243002.5,0.707106781186018,-0.707106781187077,3.91,0.707106781186991,0.707106781186104
1576185300000,2019-12-12T22:15+01:00[Europe/Vienna],245285,0.751839807480012,-0.659345815098889,3.915,0.700464536420671,0.713687209649279
1576186200000,2019-12-12T22:30+01:00[Europe/Vienna],247720,0.793353340284743,-0.608761429017181,3.92,0.693761056028516,0.720205246536151
1576187100000,2019-12-12T22:45+01:00[Europe/Vienna],240002.5,0.831469612305993,-0.555570233014442,3.925,0.686996926034635,0.726660322034279
1576188000000,2019-12-12T23:00+01:00[Europe/Vienna],234732.5,0.866025403781425,-0.50000000000522,3.93,0.680172737771741,0.733051871829064
1576188900000,2019-12-12T23:15+01:00[Europe/Vienna],238345,0.896872741531048,-0.442288690222328,3.9475,0.673289087816296,0.739379337165639
1576189800000,2019-12-12T23:30+01:00[Europe/Vienna],227342.5,0.923879532505186,-0.382683432379818,3.965,0.666346577953702,0.745642164881648
1576190700000,2019-12-12T23:45+01:00[Europe/Vienna],222152.5,0.946930129495404,-0.321439465302283,3.9825,0.659345815100164,0.751839807478893
1576191600000,2019-12-13T00:00+01:00[Europe/Vienna],218057.5,0.965925826286142,-0.258819045113441,4,0.652287411279345,0.7579717231444
1576192500000,2019-12-13T00:15+01:00[Europe/Vienna],228120,0.980785280401477,-0.195090322024942,4.035,0.645171983541679,0.764037375821953
1576193400000,2019-12-13T00:30+01:00[Europe/Vienna],229955,0.991444861371041,-0.13052619224109,4.07,0.638000153935143,0.770036235237495
1576194300000,2019-12-13T00:45+01:00[Europe/Vienna],223730,0.997858923238319,-0.065403129234483,4.105,0.63077254942314,0.775967776969013
1576195200000,2019-12-13T01:00+01:00[Europe/Vienna],218802.5,1,1.2520830500655E-11,4.14,0.623489801857538,0.781831482468983
1576196100000,2019-12-13T01:15+01:00[Europe/Vienna],230495,0.997858923238585,0.06540312923043,4.06,0.616152547911018,0.78762683912038
1576197000000,2019-12-13T01:30+01:00[Europe/Vienna],228292.5,0.99144486137347,0.130526192222635,3.98,0.608761429008425,0.793353340291462
1576197900000,2019-12-13T01:45+01:00[Europe/Vienna],216050,0.980785280405109,0.195090322006686,3.9,0.601317091299297,0.799010485357578
1576198800000,2019-12-13T02:00+01:00[Europe/Vienna],210085,0.965925826287194,0.258819045109517,3.82,0.593820185572669,0.804597779767283
1576199700000,2019-12-13T02:15+01:00[Europe/Vienna],211432.5,0.94693012949671,0.321439465298436,3.745,0.58627136722625,0.810114735065758
1576200600000,2019-12-13T02:30+01:00[Europe/Vienna],205425,0.923879532512309,0.382683432362621,3.67,0.578671296179905,0.81556086895919
1576201500000,2019-12-13T02:45+01:00[Europe/Vienna],202115,0.896872741539281,0.442288690205633,3.595,0.571020636850277,0.820935705333313
1576202400000,2019-12-13T03:00+01:00[Europe/Vienna],199397.5,0.866025403783456,0.500000000001702,3.52,0.563320058064678,0.826238774315275
1576203300000,2019-12-13T03:15+01:00[Europe/Vienna],195472.5,0.83146961230825,0.555570233011064,3.625,0.555570233021902,0.831469612301008
1576204200000,2019-12-13T03:30+01:00[Europe/Vienna],192455,0.793353340296075,0.608761429002414,3.73,0.547771839218387,0.836627762006082
1576205100000,2019-12-13T03:45+01:00[Europe/Vienna],189547.5,0.751839807473096,0.659345815106776,3.835,0.539925558404065,0.841712772495498
1576206000000,2019-12-13T04:00+01:00[Europe/Vienna],191062.5,0.70710678118889,0.707106781184205,3.94,0.532032076516837,0.846724199227341
1576206900000,2019-12-13T04:15+01:00[Europe/Vienna],194690,0.659345815100816,0.751839807478322,3.86,0.524092083607156,0.851661604101247
1576207800000,2019-12-13T04:30+01:00[Europe/Vienna],195797.5,0.608761429019215,0.793353340283183,3.78,0.516106273808457,0.856524555477278
1576208700000,2019-12-13T04:45+01:00[Europe/Vienna],199360,0.555570233016573,0.831469612304569,3.7,0.5080753452472,0.861312628232013
1576209600000,2019-12-13T05:00+01:00[Europe/Vienna],201402.5,0.50000000000744,0.866025403780143,3.62,0.500000000001963,0.866025403783305
1576210500000,2019-12-13T05:15+01:00[Europe/Vienna],207712.5,0.442288690224627,0.896872741529914,3.6475,0.491880944026445,0.870662470136191
1576211400000,2019-12-13T05:30+01:00[Europe/Vienna],216027.5,0.382683432382187,0.923879532504205,3.675,0.483718887106644,0.875223421907978
1576212300000,2019-12-13T05:45+01:00[Europe/Vienna],221450,0.32143946530471,0.94693012949458,3.7025,0.475514542776695,0.879707860376313
1576213200000,2019-12-13T06:00+01:00[Europe/Vienna],234960,0.258819045101861,0.965925826289245,3.73,0.467268628272286,0.88411539350502
1576214100000,2019-12-13T06:15+01:00[Europe/Vienna],253190,0.195090322027456,0.980785280400977,3.9,0.45898186446808,0.888445635978592
1576215000000,2019-12-13T06:30+01:00[Europe/Vienna],263472.5,0.130526192214777,0.991444861374505,4.07,0.450654975800195,0.892698209243486
1576215900000,2019-12-13T06:45+01:00[Europe/Vienna],274065,0.065403129237041,0.997858923238151,4.24,0.442288690220586,0.896872741531907
1576216800000,2019-12-13T07:00+01:00[Europe/Vienna],280085,4.59442887930641E-12,1,4.41,0.433883739117213,0.900968867902585
1576217700000,2019-12-13T07:15+01:00[Europe/Vienna],276690,-0.065403129213351,0.997858923239704,4.505,0.425440857269664,0.90498623026301
1576218600000,2019-12-13T07:30+01:00[Europe/Vienna],293230,-0.130526192220094,0.991444861373805,4.6,0.416960782762031,0.908924477411888
1576219500000,2019-12-13T07:45+01:00[Europe/Vienna],294732.5,-0.195090322004172,0.980785280405609,4.695,0.40844425693806,0.912783265060395
1576220400000,2019-12-13T08:00+01:00[Europe/Vienna],295162.5,-0.258819045107041,0.965925826287857,4.79,0.399892024319843,0.916562255869932
1576221300000,2019-12-13T08:15+01:00[Europe/Vienna],297822.5,-0.321439465296009,0.946930129497534,4.3425,0.391304832562646,0.920261119472685
1576222200000,2019-12-13T08:30+01:00[Europe/Vienna],294597.5,-0.382683432360253,0.92387953251329,3.895,0.382683432366261,0.923879532510802
1576223100000,2019-12-13T08:45+01:00[Europe/Vienna],295747.5,-0.442288690229437,0.896872741527542,3.4475,0.37402857742601,0.927417178657305
1576224000000,2019-12-13T09:00+01:00[Europe/Vienna],301162.5,-0.499999999999482,0.866025403784738,3,0.365341024366958,0.930873748643983
1576224900000,2019-12-13T09:15+01:00[Europe/Vienna],300002.5,-0.555570233021033,0.83146961230159,3.1375,0.356621532662569,0.934248940294502
1576225800000,2019-12-13T09:30+01:00[Europe/Vienna],298517.5,-0.60876142900038,0.793353340297635,3.275,0.347870864586879,0.937542458543386
1576226700000,2019-12-13T09:45+01:00[Europe/Vienna],304700,-0.659345815104849,0.751839807474786,3.4125,0.339089785130901,0.940754015468379
1576227600000,2019-12-13T10:00+01:00[Europe/Vienna],305177.5,-0.707106781182392,0.707106781190703,3.55,0.330279061956205,0.943883330308004
1576228500000,2019-12-13T10:15+01:00[Europe/Vienna],299342.5,-0.751839807476632,0.659345815102744,3.7175,0.321439465303889,0.946930129494859
1576229400000,2019-12-13T10:30+01:00[Europe/Vienna],304737.5,-0.793353340281622,0.608761429021248,3.885,0.312571767947787,0.949894146672141
1576230300000,2019-12-13T10:45+01:00[Europe/Vienna],302945,-0.831469612303145,0.555570233018705,4.0525,0.303676745109715,0.952775122722864
1576231200000,2019-12-13T11:00+01:00[Europe/Vienna],297027.5,-0.866025403778862,0.50000000000966,4.22,0.294755174412427,0.955572805785671
1576232100000,2019-12-13T11:15+01:00[Europe/Vienna],295532.5,-0.89687274152878,0.442288690226926,4.3825,0.285807835787407,0.958286951284696
1576233000000,2019-12-13T11:30+01:00[Europe/Vienna],292842.5,-0.923879532514362,0.382683432357666,4.545,0.276835511423996,0.960917321945345
1576233900000,2019-12-13T11:45+01:00[Europe/Vienna],287720,-0.946930129493756,0.321439465307137,4.7075,0.267838985701081,0.963463687815278
