Time, trainValue,dayCosFactor,daySinFactor,temperature,weekCosFactor,weekSinFactor,yearCosFactor,yearSinFactor
2024-07-20T00:00+03:00[Asia/Jerusalem],5652406.657,0.707106781181451,-0.707106781191644,28.9894507280645,-0.111964476103834,0.993712209893183,-0.857659462628916,-0.514218092022323
2024-07-20T00:30+03:00[Asia/Jerusalem],5409542.399,0.79335334028967,-0.60876142901076,25.3999997377396,-0.130526192217626,0.99144486137413,-0.857474993805421,-0.514525640758936
2024-07-20T01:00+03:00[Asia/Jerusalem],5283079.102,0.866025403778196,-0.500000000010813,25.0562500953674,-0.149042266174411,0.988830826225394,-0.857290414697773,-0.514833123319897
2024-07-20T01:30+03:00[Asia/Jerusalem],5158274.17,0.923879532508283,-0.382683432372341,24.8000001907349,-0.167506223303631,0.985871018518424,-0.857105725329772,-0.515140539665561
2024-07-20T02:00+03:00[Asia/Jerusalem],5044510.01,0.965925826284471,-0.258819045119679,24.6000003814697,-0.185911607162464,0.982566473233374,-0.856920925725113,-0.515447889756487
2024-07-20T02:30+03:00[Asia/Jerusalem],4961574.3,0.991444861373996,-0.130526192218638,24.5,-0.20425198178988,0.978918345897607,-0.856736015907592,-0.515755173553098
2024-07-20T03:00+03:00[Asia/Jerusalem],4874647.461,1,6.06238556546317E-12,24.4062496423721,-0.222520933957159,0.974927912181631,-0.856550995900993,-0.516062391015871
2024-07-20T03:30+03:00[Asia/Jerusalem],4810005.859,0.991444861374313,0.130526192216232,24.3999996185303,-0.240712075410457,0.970596567453023,-0.85636586572914,-0.516369542105245
2024-07-20T04:00+03:00[Asia/Jerusalem],4760745.036,0.965925826288865,0.258819045103279,24.456249833107,-0.258819045101123,0.965925826289443,-0.856180625415786,-0.516676626781814
2024-07-20T04:30+03:00[Asia/Jerusalem],4731149.984,0.923879532514781,0.382683432356654,24.6500004529953,-0.276835511424095,0.960917321945317,-0.855995274984814,-0.516983645005984
2024-07-20T05:00+03:00[Asia/Jerusalem],4680270.833,0.866025403786685,0.499999999996109,24.793749332428,-0.294755174410787,0.955572805786177,-0.855809814460004,-0.517290596738365
2024-07-20T05:30+03:00[Asia/Jerusalem],4660844.238,0.793353340300006,0.60876142899729,24.8062492609024,-0.312571767946158,0.949894146672677,-0.855624243865267,-0.517597481939383
2024-07-20T06:00+03:00[Asia/Jerusalem],4554045.898,0.707106781193457,0.707106781179638,25.0124999284744,-0.330279061952868,0.943883330309172,-0.855438563224413,-0.517904300569662
2024-07-20T06:30+03:00[Asia/Jerusalem],4484768.311,0.608761429012794,0.79335334028811,25.5562502145767,-0.347870864583565,0.937542458544616,-0.855252772561352,-0.518211052589695
2024-07-20T07:00+03:00[Asia/Jerusalem],4690114.176,0.500000000013033,0.866025403776914,27.932570027106,-0.365341024365361,0.93087374864461,-0.855066871900009,-0.518517737959979
2024-07-20T07:30+03:00[Asia/Jerusalem],4762501.628,0.382683432374709,0.923879532507302,28.7304432301826,-0.382683432361315,0.92387953251285,-0.854880861264234,-0.518824356641167
2024-07-20T08:00+03:00[Asia/Jerusalem],4961324.137,0.258819045094043,0.96592582629134,29.6935615643175,-0.399892024319937,0.916562255869891,-0.854694740677981,-0.519130908593775
2024-07-20T08:30+03:00[Asia/Jerusalem],5141322.51,0.13052619222118,0.991444861373662,30.6455783267732,-0.416960782762125,0.908924477411845,-0.854508510165188,-0.519437393778375
2024-07-20T09:00+03:00[Asia/Jerusalem],5314052.572,-3.49904141386865E-12,1,31.3928676602655,-0.433883739118945,0.900968867901751,-0.854322169749836,-0.519743812155501
2024-07-20T09:30+03:00[Asia/Jerusalem],5495371.582,-0.130526192213691,0.991444861374648,31.8574161096578,-0.450654975798663,0.892698209244259,-0.854135719455832,-0.520050163685839
2024-07-20T10:00+03:00[Asia/Jerusalem],5673267.66,-0.258819045100803,0.965925826289529,32.1022490404696,-0.467268628272378,0.884115393504971,-0.853949159307216,-0.520356448329892
2024-07-20T10:30+03:00[Asia/Jerusalem],5869034.993,-0.382683432354286,0.923879532515762,32.3545048639347,-0.483718887105142,0.875223421908808,-0.853762489327922,-0.520662666048363
2024-07-20T11:00+03:00[Asia/Jerusalem],6015905.029,-0.499999999993889,0.866025403787967,32.6414968215858,-0.500000000000477,0.866025403784163,-0.85357570954202,-0.520968816801771
2024-07-20T11:30+03:00[Asia/Jerusalem],6135554.118,-0.608761428995256,0.793353340301567,33.1185775474098,-0.51610627380543,0.856524555479103,-0.853388819973472,-0.521274900550837
2024-07-20T12:00+03:00[Asia/Jerusalem],6233291.667,-0.707106781177826,0.707106781195269,33.4143365139345,-0.532032076513845,0.846724199229222,-0.853201820646344,-0.521580917256147
2024-07-20T12:30+03:00[Asia/Jerusalem],6319643.311,-0.793353340277691,0.608761429026372,33.8848114151996,-0.547771839216951,0.836627762007022,-0.853014711584718,-0.521886866878293
2024-07-20T13:00+03:00[Asia/Jerusalem],6400045.736,-0.866025403790184,0.499999999990048,34.1535363143603,-0.563320058063261,0.826238774316241,-0.852827492812568,-0.522192749378071
2024-07-20T13:30+03:00[Asia/Jerusalem],6463731.689,-0.92387953251189,0.382683432363633,34.2643388468363,-0.578671296179989,0.81556086895913,-0.852640164354094,-0.522498564715946
2024-07-20T14:00+03:00[Asia/Jerusalem],6515376.546,-0.965925826290676,0.258819045096519,34.2859288586986,-0.593820185574216,0.804597779766141,-0.852452726233299,-0.522804312852731
2024-07-20T14:30+03:00[Asia/Jerusalem],6574321.777,-0.991444861373327,0.130526192223721,34.2285341339991,-0.60876142900995,0.793353340290292,-0.85226517847435,-0.523109993749006
2024-07-20T15:00+03:00[Asia/Jerusalem],6622782.471,-1,-9.35697262274132E-13,34.0089897193767,-0.623489801857619,0.781831482468919,-0.852077521101309,-0.523415607365551
2024-07-20T15:30+03:00[Asia/Jerusalem],6628740.804,-0.991444861374982,-0.130526192211149,33.7039575340332,-0.638000153932421,0.77003623523975,-0.85188975413837,-0.523721153662965
2024-07-20T16:00+03:00[Asia/Jerusalem],6559800.049,-0.965925826290192,-0.258819045098327,33.4016794851583,-0.652287411278045,0.757971723145519,-0.851701877609625,-0.524026632602045
2024-07-20T16:30+03:00[Asia/Jerusalem],6612115.072,-0.923879532516743,-0.382683432351918,33.2058914381796,-0.66634657794971,0.745642164885215,-0.851513891539297,-0.524332044143406
2024-07-20T17:00+03:00[Asia/Jerusalem],6612951.579,-0.866025403789249,-0.499999999991669,32.8427006697388,-0.68017273776915,0.733051871831468,-0.851325795951503,-0.524637388247864
2024-07-20T17:30+03:00[Asia/Jerusalem],6617048.34,-0.793353340303127,-0.608761428993222,32.3307734199472,-0.69376105602728,0.720205246537341,-0.851137590870495,-0.524942664876051
2024-07-20T18:00+03:00[Asia/Jerusalem],6563829.915,-0.707106781186792,-0.707106781186303,31.8077677044948,-0.70710678118835,0.707106781184745,-0.85094927632039,-0.525247873988848
2024-07-20T18:30+03:00[Asia/Jerusalem],6516229.167,-0.608761429005316,-0.793353340293847,31.437186368502,-0.720205246535831,0.693761056028849,-0.850760852325497,-0.525553015546855
2024-07-20T19:00+03:00[Asia/Jerusalem],6445106.689,-0.50000000000487,-0.866025403781627,31.0649009311152,-0.733051871829987,0.680172737770746,-0.850572318910051,-0.525858089510828
2024-07-20T19:30+03:00[Asia/Jerusalem],6278874.105,-0.382683432366001,-0.923879532510909,30.5806080677059,-0.745642164883764,0.666346577951334,-0.85038367609824,-0.526163095841626
2024-07-20T20:00+03:00[Asia/Jerusalem],6294023.438,-0.258819045098995,-0.965925826290013,30.0982114186914,-0.757971723144098,0.652287411279696,-0.850194923914385,-0.526468034499924
2024-07-20T20:30+03:00[Asia/Jerusalem],6346100.749,-0.130526192226263,-0.991444861372993,29.7568229867652,-0.77003623523836,0.638000153934098,-0.850006062382704,-0.526772905446598
2024-07-20T21:00+03:00[Asia/Jerusalem],6325098.389,-1.62764688932039E-12,-1,29.4082837033734,-0.781831482467561,0.623489801859322,-0.849817091527547,-0.527077708642341
2024-07-20T21:30+03:00[Asia/Jerusalem],6313215.902,0.130526192208608,-0.991444861375317,29.081122032757,-0.793353340291181,0.608761429008792,-0.849628011373158,-0.527382444048047
2024-07-20T22:00+03:00[Asia/Jerusalem],6260590.82,0.258819045095851,-0.965925826290856,28.7459279691363,-0.804597779764848,0.593820185575968,-0.849438821943917,-0.527687111624427
2024-07-20T22:30+03:00[Asia/Jerusalem],6165770.101,0.38268343234955,-0.923879532517724,28.3475979195095,-0.81556086895787,0.578671296181765,-0.849249523264094,-0.527991711332392
2024-07-20T23:00+03:00[Asia/Jerusalem],6049197.428,0.499999999989449,-0.86602540379053,28.042419306167,-0.826238774315014,0.56332005806506,-0.849060115358098,-0.52829624313267
2024-07-20T23:30+03:00[Asia/Jerusalem],5886839.193,0.608761429014279,-0.79335334028697,27.6879774246549,-0.836627762005829,0.547771839218773,-0.848870598250199,-0.528600706986237
2024-07-21T00:00+03:00[Asia/Jerusalem],5790229.98,0.70710678118449,-0.707106781188605,27.0822990581894,-0.846724199228063,0.532032076515689,-0.848680971964861,-0.528905102853791
2024-07-21T00:30+03:00[Asia/Jerusalem],5539551.758,0.793353340292287,-0.60876142900735,26.7548553513975,-0.856524555477979,0.516106273807295,-0.848491236526474,-0.529209430696181
2024-07-21T01:00+03:00[Asia/Jerusalem],5345199.219,0.866025403780345,-0.50000000000709,25.3562495708466,-0.866025403784893,0.499999999999213,-0.848301391959379,-0.529513690474363
2024-07-21T01:30+03:00[Asia/Jerusalem],5144405.843,0.923879532509928,-0.38268343236837,25.1000002622604,-0.875223421907754,0.483718887107048,-0.848111438288055,-0.529817882149109
2024-07-21T02:00+03:00[Asia/Jerusalem],5035436.605,0.965925826285583,-0.258819045115527,24.8499995470047,-0.884115393503954,0.467268628274303,-0.847921375536871,-0.53012200568139
2024-07-21T02:30+03:00[Asia/Jerusalem],4955561.035,0.991444861372658,-0.130526192228804,24.7000006437302,-0.892698209243277,0.450654975800607,-0.847731203730334,-0.530426061031996
2024-07-21T03:00+03:00[Asia/Jerusalem],4871324.951,1,-4.19099104091491E-12,24.5500001907349,-0.900968867902385,0.433883739117629,-0.847540922892841,-0.530730048161918
2024-07-21T03:30+03:00[Asia/Jerusalem],4801156.738,0.991444861375652,0.130526192206066,24.3999996185303,-0.908924477410937,0.416960782764104,-0.847350533048926,-0.53103396703196
2024-07-21T04:00+03:00[Asia/Jerusalem],4758342.529,0.965925826291519,0.258819045093375,24.2999993562698,-0.91656225586902,0.399892024321933,-0.847160034223015,-0.531337817603133
2024-07-21T04:30+03:00[Asia/Jerusalem],4737539.958,0.923879532507567,0.38268343237407,24.2000006437302,-0.923879532512017,0.382683432363327,-0.84696942643964,-0.531641599836306
2024-07-21T05:00+03:00[Asia/Jerusalem],4717518.229,0.866025403784536,0.499999999999831,24.0562502145767,-0.930873748643814,0.365341024367388,-0.846778709723316,-0.531945313692409
2024-07-21T05:30+03:00[Asia/Jerusalem],4740353.434,0.793353340288531,0.608761429012245,24,-0.937542458543858,0.347870864585607,-0.846587884098572,-0.532248959132381
2024-07-21T06:00+03:00[Asia/Jerusalem],4726745.036,0.707106781190417,0.707106781182678,24.1749997138977,-0.943883330308453,0.330279061954924,-0.84639694958998,-0.53255253611712
2024-07-21T06:30+03:00[Asia/Jerusalem],4820885.905,0.608761429009384,0.793353340290726,24.956250667572,-0.949894146673134,0.31257176794477,-0.846205906222039,-0.532856044607677
2024-07-21T07:00+03:00[Asia/Jerusalem],5126565.837,0.50000000000931,0.866025403779063,27.2758356808036,-0.955572805785535,0.294755174412868,-0.846014754019378,-0.53315948456492
2024-07-21T07:30+03:00[Asia/Jerusalem],5415717.367,0.382683432370738,0.923879532508947,28.5212991498208,-0.960917321944714,0.276835511426188,-0.845823493006523,-0.53346285594992
2024-07-21T08:00+03:00[Asia/Jerusalem],5732639.941,0.258819045118003,0.96592582628492,30.0430010352504,-0.965925826288879,0.258819045103226,-0.845632123208133,-0.533766158723561
2024-07-21T08:30+03:00[Asia/Jerusalem],6042875,0.130526192231346,0.991444861372324,33.4950191457545,-0.970596567453375,0.240712075409039,-0.845440644648761,-0.53406939284693
2024-07-21T09:00+03:00[Asia/Jerusalem],6301671.712,2.13062504208763E-11,1,35.0664755489198,-0.974927912181146,0.222520933959282,-0.845249057353093,-0.534372558280931
2024-07-21T09:30+03:00[Asia/Jerusalem],6526725.016,-0.13052619223238,0.991444861372187,36.3369741065713,-0.978918345897905,0.20425198178845,-0.845057361345681,-0.534675654986716
2024-07-21T10:00+03:00[Asia/Jerusalem],6671161.035,-0.258819045104955,0.965925826288416,37.5191177929342,-0.982566473233645,0.185911607161029,-0.844865556651301,-0.534978682925111
2024-07-21T10:30+03:00[Asia/Jerusalem],6884153.906,-0.382683432371702,0.923879532508548,38.3424491352763,-0.985871018518059,0.167506223305778,-0.844673643294531,-0.535281642057285
2024-07-21T11:00+03:00[Asia/Jerusalem],7000827.555,-0.499999999997611,0.866025403785818,38.9514980481905,-0.98883082622507,0.149042266176564,-0.844481621300083,-0.535584532344226
2024-07-21T11:30+03:00[Asia/Jerusalem],7102205.973,-0.608761429010211,0.793353340290091,39.2683925060451,-0.991444861373845,0.130526192219785,-0.844289490692685,-0.535887353746929
2024-07-21T12:00+03:00[Asia/Jerusalem],7196450.928,-0.707106781180865,0.70710678119223,39.3548305755815,-0.993712209893347,0.111964476102383,-0.844097251496987,-0.536190106226543
2024-07-21T12:30+03:00[Asia/Jerusalem],7320257.031,-0.793353340289166,0.608761429011417,39.2378424728615,-0.995632078940943,0.0933636084549864,-0.843904903737776,-0.536492789744033
2024-07-21T13:00+03:00[Asia/Jerusalem],7420699.137,-0.866025403777782,0.50000000001153,39.2050887789419,-0.997203797181077,0.0747300935878027,-0.843712447439728,-0.536795404260566
2024-07-21T13:30+03:00[Asia/Jerusalem],7535025.798,-0.923879532507966,0.382683432373106,39.245114088736,-0.998426815017776,0.0560704472379105,-0.843519882627657,-0.537097949737125
2024-07-21T14:00+03:00[Asia/Jerusalem],7598425.049,-0.965925826284256,0.258819045120479,39.2987250234894,-0.99930070478826,0.0373911942800184,-0.84332720932627,-0.537400426134894
2024-07-21T14:30+03:00[Asia/Jerusalem],7659275,-0.991444861371989,0.130526192233887,39.2489283809723,-0.99982516091269,0.0186988664339347,-0.843134427560407,-0.537702833414874
2024-07-21T15:00+03:00[Asia/Jerusalem],7675910.889,-1,-5.23423588426291E-12,38.9233232298299,-1,-1.26745924162209E-12,-0.842941537354773,-0.538005171538315
2024-07-21T15:30+03:00[Asia/Jerusalem],7647560.059,-0.991444861374421,-0.130526192215411,38.5665841440412,-0.99982516091271,-0.0186988664328318,-0.842748538734297,-0.53830744046614
2024-07-21T16:00+03:00[Asia/Jerusalem],7623604.98,-0.96592582628908,-0.258819045102479,39.4706862591348,-0.999300704788438,-0.0373911942752807,-0.84255543172371,-0.538609640159617
2024-07-21T16:30+03:00[Asia/Jerusalem],7619216.634,-0.923879532509529,-0.382683432369333,38.6202782994428,-0.998426815017838,-0.0560704472368092,-0.842362216347911,-0.538911770579781
2024-07-21T17:00+03:00[Asia/Jerusalem],7577065.918,-0.866025403787099,-0.499999999995391,37.7068111348325,-0.997203797181159,-0.0747300935867027,-0.842168892631688,-0.539213831687871
2024-07-21T17:30+03:00[Asia/Jerusalem],7438711.67,-0.793353340291652,-0.608761429008178,37.0429143138693,-0.995632078941386,-0.0933636084502661,-0.841975460599937,-0.539515823444989
2024-07-21T18:00+03:00[Asia/Jerusalem],7313179.199,-0.707106781194042,-0.707106781179053,36.4633049520431,-0.99371220989347,-0.111964476101287,-0.841781920277565,-0.539817745812247
2024-07-21T18:30+03:00[Asia/Jerusalem],7186549.072,-0.608761429013451,-0.793353340287606,36.1601715009865,-0.991444861373989,-0.130526192218692,-0.841588271689404,-0.540119598750908
2024-07-21T19:00+03:00[Asia/Jerusalem],7069250,-0.50000000001375,-0.8660254037765,35.6403215152397,-0.988830826225234,-0.149042266175473,-0.841394514860422,-0.540421382222053
2024-07-21T19:30+03:00[Asia/Jerusalem],6801397.461,-0.382683432375474,-0.923879532506985,35.0535541874697,-0.985871018518853,-0.167506223301104,-0.841200649815477,-0.540723096186966
2024-07-21T20:00+03:00[Asia/Jerusalem],6796335.856,-0.258819045094843,-0.965925826291126,34.3889581377701,-0.982566473233174,-0.18591160716352,-0.841006676579534,-0.541024740606793
2024-07-21T20:30+03:00[Asia/Jerusalem],6780129.069,-0.130526192222001,-0.991444861373554,33.9034765982677,-0.978918345897387,-0.204251981790932,-0.84081259517754,-0.541326315442737
2024-07-21T21:00+03:00[Asia/Jerusalem],6729336.67,2.67089173266839E-12,-1,33.2844529683153,-0.974927912181392,-0.222520933958206,-0.840618405634489,-0.541627820655965
2024-07-21T21:30+03:00[Asia/Jerusalem],6629011.719,0.13052619221287,-0.991444861374756,32.6553802562401,-0.97059656745364,-0.240712075407969,-0.840424107975294,-0.541929256207793
2024-07-21T22:00+03:00[Asia/Jerusalem],6470475.911,0.258819045100003,-0.965925826289743,31.970263341272,-0.965925826289165,-0.258819045102161,-0.840229702225006,-0.542230622059358
2024-07-21T22:30+03:00[Asia/Jerusalem],6281305.827,0.382683432353521,-0.923879532516079,31.2890385061175,-0.960917321945019,-0.276835511425128,-0.840035188408567,-0.542531918171993
2024-07-21T23:00+03:00[Asia/Jerusalem],6113589.193,0.499999999993172,-0.866025403788381,30.6974024095873,-0.955572805786932,-0.294755174408338,-0.839840566551027,-0.542833144506901
2024-07-21T23:30+03:00[Asia/Jerusalem],6005756.673,0.608761429006144,-0.793353340293212,30.2994218425672,-0.949894146673478,-0.312571767943723,-0.839645836677446,-0.543134301025292
2024-07-22T00:00+03:00[Asia/Jerusalem],5861329.997,0.70710678117724,-0.707106781195855,29.3728519071433,-0.943883330308817,-0.330279061953883,-0.839450998812808,-0.543435387688527
2024-07-22T00:30+03:00[Asia/Jerusalem],5636998.291,0.793353340286045,-0.608761429015484,25.4437499046326,-0.937542458544242,-0.347870864584573,-0.839256052982234,-0.543736404457787
2024-07-22T01:00+03:00[Asia/Jerusalem],5475574.951,0.86602540378977,-0.499999999990765,25.206250667572,-0.930873748644217,-0.365341024366362,-0.839060999210704,-0.5440373512945
2024-07-22T01:30+03:00[Asia/Jerusalem],5326692.464,0.923879532511573,-0.382683432364398,25.0500001907349,-0.923879532511047,-0.382683432365669,-0.838865837523428,-0.544338228159769
2024-07-22T02:00+03:00[Asia/Jerusalem],5202408.984,0.965925826290462,-0.258819045097319,24.8999996185303,-0.916562255869461,-0.399892024320922,-0.838670567945416,-0.544639035015039
2024-07-22T02:30+03:00[Asia/Jerusalem],5184995.85,0.991444861373219,-0.130526192224542,24.75,-0.908924477412914,-0.416960782759795,-0.838475190501843,-0.544939771821528
2024-07-22T03:00+03:00[Asia/Jerusalem],5139652.507,1,1.07547581073871E-13,24.5500001907349,-0.900968867902864,-0.433883739116635,-0.838279705217775,-0.54524043854065
2024-07-22T03:30+03:00[Asia/Jerusalem],5061200.846,0.99144486137509,0.130526192210328,24.3999996185303,-0.892698209243775,-0.450654975799622,-0.838084112118417,-0.545541035133641
2024-07-22T04:00+03:00[Asia/Jerusalem],5010538.965,0.965925826290406,0.258819045097527,24.2562500238419,-0.884115393504469,-0.467268628273328,-0.837888411228863,-0.545841561561934
2024-07-22T04:30+03:00[Asia/Jerusalem],4977458.252,0.92387953251706,0.382683432351153,24.1500005722046,-0.875223421910047,-0.483718887102899,-0.837692602574346,-0.546142017786783
2024-07-22T05:00+03:00[Asia/Jerusalem],4954799.121,0.866025403789663,0.499999999990952,24.1062504053116,-0.866025403785445,-0.499999999998257,-0.837496686179987,-0.546442403769638
2024-07-22T05:30+03:00[Asia/Jerusalem],4974273.438,0.793353340303631,0.608761428992566,24.25,-0.856524555478548,-0.51610627380635,-0.837300662071015,-0.546742719471819
2024-07-22T06:00+03:00[Asia/Jerusalem],4947387.533,0.707106781197668,0.707106781175428,24.618749499321,-0.84672419922865,-0.532032076514754,-0.837104530272672,-0.547042964854653
2024-07-22T06:30+03:00[Asia/Jerusalem],4998500.814,0.608761429005973,0.793353340293343,25.456250667572,-0.836627762006433,-0.54777183921785,-0.836908290810091,-0.547343139879666
2024-07-22T07:00+03:00[Asia/Jerusalem],5251154.948,0.499999999992985,0.866025403788489,30.2591821382935,-0.826238774315636,-0.563320058064149,-0.836711943708636,-0.547643244508061
2024-07-22T07:30+03:00[Asia/Jerusalem],5554674.154,0.382683432366767,0.923879532510592,31.6159871492038,-0.815560868958508,-0.578671296180866,-0.836515488993467,-0.547943278701383
2024-07-22T08:00+03:00[Asia/Jerusalem],5830755.778,0.258819045099795,0.965925826289799,32.8345185571191,-0.804597779767663,-0.593820185572153,-0.836318926689911,-0.548243242420948
2024-07-22T08:30+03:00[Asia/Jerusalem],6152344.157,0.130526192227084,0.991444861372885,33.3887613676522,-0.793353340291852,-0.608761429007917,-0.83612225682319,-0.548543135628271
2024-07-22T09:00+03:00[Asia/Jerusalem],6394314.128,2.45579657052065E-12,1,34.5182369476324,-0.781831482468249,-0.623489801858459,-0.835925479418659,-0.548842958284686
2024-07-22T09:30+03:00[Asia/Jerusalem],6586437.419,-0.130526192207787,0.991444861375425,35.6625775031808,-0.770036235239064,-0.638000153933249,-0.835728594501564,-0.549142710351727
2024-07-22T10:00+03:00[Asia/Jerusalem],6756552.49,-0.258819045095051,0.96592582629107,36.6023139970381,-0.757971723147191,-0.652287411276102,-0.83553160209729,-0.549442391790746
2024-07-22T10:30+03:00[Asia/Jerusalem],6883474.202,-0.382683432348785,0.923879532518041,37.3941400802592,-0.745642164884499,-0.666346577950512,-0.835334502231111,-0.549742002563295
2024-07-22T11:00+03:00[Asia/Jerusalem],6973238.363,-0.499999999988732,0.866025403790944,37.9248902967389,-0.733051871830737,-0.680172737769938,-0.835137294928409,-0.550041542630791
2024-07-22T11:30+03:00[Asia/Jerusalem],6964997.396,-0.608761429013622,0.793353340287475,38.1332652723832,-0.720205246536596,-0.693761056028054,-0.834939980214546,-0.550341011954709
2024-07-22T12:00+03:00[Asia/Jerusalem],7069319.173,-0.707106781183905,0.70710678118919,38.2897778416793,-0.707106781186558,-0.707106781186537,-0.834742558114901,-0.550640410496534
2024-07-22T12:30+03:00[Asia/Jerusalem],7180933.984,-0.793353340291783,0.608761429008007,38.4132598857039,-0.693761056028075,-0.720205246536576,-0.834545028654896,-0.550939738217709
2024-07-22T13:00+03:00[Asia/Jerusalem],7214931.722,-0.866025403787207,0.499999999995205,38.5125558127417,-0.680172737769959,-0.733051871830718,-0.834347391859875,-0.551238995079834
2024-07-22T13:30+03:00[Asia/Jerusalem],7338425.863,-0.923879532509611,0.382683432369135,38.6962843416165,-0.666346577953245,-0.745642164882056,-0.834149647755318,-0.551538181044322
2024-07-22T14:00+03:00[Asia/Jerusalem],7456644.206,-0.965925826289135,0.258819045102271,38.7781571941414,-0.652287411278881,-0.757971723144799,-0.833951796366595,-0.55183729607279
2024-07-22T14:30+03:00[Asia/Jerusalem],7521893.392,-0.99144486137255,0.130526192229625,38.7188771963472,-0.638000153933271,-0.770036235239046,-0.833753837719218,-0.552136340126673
2024-07-22T15:00+03:00[Asia/Jerusalem],7571260.824,-1,5.01914072211517E-12,38.4618908775412,-0.623489801858481,-0.781831482468231,-0.833555771838581,-0.552435313167602
2024-07-22T15:30+03:00[Asia/Jerusalem],7586484.131,-0.99144486137576,-0.130526192205245,38.1885104721315,-0.608761429010826,-0.79335334028962,-0.833357598750224,-0.552734215157032
2024-07-22T16:00+03:00[Asia/Jerusalem],7567018.229,-0.965925826291733,-0.258819045092575,37.9088637420797,-0.593820185575103,-0.804597779765486,-0.833159318479571,-0.553033046056613
2024-07-22T16:30+03:00[Asia/Jerusalem],7562684.163,-0.923879532507884,-0.382683432373305,37.7475589763354,-0.578671296177922,-0.815560868960597,-0.832960931052124,-0.553331805827912
2024-07-22T17:00+03:00[Asia/Jerusalem],7533330.892,-0.86602540378495,-0.499999999999114,37.5025288343094,-0.563320058064172,-0.82623877431562,-0.832762436493493,-0.553630494432361
2024-07-22T17:30+03:00[Asia/Jerusalem],7385004.232,-0.793353340289035,-0.608761429011588,37.1378600538631,-0.547771839217874,-0.836627762006418,-0.832563834829113,-0.553929111831687
2024-07-22T18:00+03:00[Asia/Jerusalem],7274664.062,-0.707106781191003,-0.707106781182092,36.6236555493092,-0.532032076514779,-0.846724199228635,-0.832365126084589,-0.554227657987388
2024-07-22T18:30+03:00[Asia/Jerusalem],7137550.781,-0.608761429010041,-0.793353340290222,35.9101174713888,-0.516106273806375,-0.856524555478533,-0.832166310285417,-0.554526132861162
2024-07-22T19:00+03:00[Asia/Jerusalem],7013657.471,-0.500000000010027,-0.866025403778649,35.2679224441859,-0.500000000001432,-0.866025403783612,-0.831967387457229,-0.554824536414525
2024-07-22T19:30+03:00[Asia/Jerusalem],6803557.454,-0.382683432371503,-0.92387953250863,34.3655349422931,-0.483718887106108,-0.875223421908274,-0.831768357625547,-0.555122868609194
2024-07-22T20:00+03:00[Asia/Jerusalem],6782539.144,-0.258819045104747,-0.965925826288472,33.7716311319731,-0.467268628273353,-0.884115393504456,-0.831569220816033,-0.555421129406702
2024-07-22T20:30+03:00[Asia/Jerusalem],6775389.16,-0.130526192232167,-0.991444861372215,33.2847756391828,-0.450654975802895,-0.892698209242122,-0.831369977054234,-0.555719318768785
2024-07-22T21:00+03:00[Asia/Jerusalem],6725724.121,-7.58248487370969E-12,-1,32.8719381862647,-0.433883739119939,-0.900968867901273,-0.831170626365841,-0.556017436656995
2024-07-22T21:30+03:00[Asia/Jerusalem],6629869.954,0.130526192202704,-0.991444861376094,32.4456681378408,-0.416960782763128,-0.908924477411385,-0.830971168776429,-0.556315483033086
2024-07-22T22:00+03:00[Asia/Jerusalem],6483697.428,0.258819045104155,-0.96592582628863,32.1183882113071,-0.399892024317614,-0.916562255870904,-0.830771604311651,-0.556613457858723
2024-07-22T22:30+03:00[Asia/Jerusalem],6306133.008,0.382683432370937,-0.923879532508865,31.6733252600746,-0.382683432365695,-0.923879532511036,-0.83057193299727,-0.556911361095442
2024-07-22T23:00+03:00[Asia/Jerusalem],6135168.457,0.499999999996894,-0.866025403786232,31.2193911786795,-0.365341024366388,-0.930873748644207,-0.830372154858872,-0.557209192705068
2024-07-22T23:30+03:00[Asia/Jerusalem],6022761.719,0.608761429009554,-0.793353340290596,30.8058576058319,-0.347870864584599,-0.937542458544232,-0.830172269922213,-0.557506952649203
2024-07-23T00:00+03:00[Asia/Jerusalem],5801923.34,0.70710678118028,-0.707106781192815,30.049335420583,-0.330279061957343,-0.943883330307606,-0.829972278212939,-0.557804640889643
2024-07-23T00:30+03:00[Asia/Jerusalem],5656454.183,0.793353340288662,-0.608761429012074,29.6050349103422,-0.312571767947205,-0.949894146672332,-0.829772179756835,-0.558102257388008
2024-07-23T01:00+03:00[Asia/Jerusalem],5481518.311,0.866025403777368,-0.500000000012247,25.5,-0.294755174411842,-0.955572805785851,-0.829571974579574,-0.558399802106114
2024-07-23T01:30+03:00[Asia/Jerusalem],5327015.788,0.923879532507649,-0.382683432373871,25.3562494516373,-0.276835511425155,-0.960917321945011,-0.829371662706968,-0.558697275005597
2024-07-23T02:00+03:00[Asia/Jerusalem],5192630.859,0.965925826284042,-0.258819045121279,25.2999992370605,-0.258819045105702,-0.965925826288216,-0.829171244164716,-0.558994676048293
2024-07-23T02:30+03:00[Asia/Jerusalem],5154546.631,0.991444861371881,-0.130526192234708,25.2999992370605,-0.240712075411527,-0.970596567452757,-0.82897071897866,-0.559292005195857
2024-07-23T03:00+03:00[Asia/Jerusalem],5048330.892,1,4.40608620306265E-12,25.293749332428,-0.222520933954687,-0.974927912182195,-0.828770087174495,-0.55958926241019
