Time, trainValue,c_shift7~ConsumptionReferenceConfiguration~7~0~1.0~false,dayCos~DayCosFactorReferenceConfiguration~0~0~1.0~false,daySin~DaySinFactorReferenceConfiguration~0~0~1.0~false,temp_shift_7~ApparentTemReferenceConfiguration~7~0~1.0~false~telaviv,temperature~ApparentTemReferenceConfiguration~0~0~1.0~false~telaviv,weekCos~WeekCosFactorReferenceConfiguration~0~0~1.0~false,weekSin~WeekSinFactorReferenceConfiguration~0~0~1.0~false,yearCos~YearCosFactorReferenceConfiguration~0~0~1.0~false,yearSin~YearSinFactorReferenceConfiguration~0~0~1.0~false
2025-01-02T11:30+02:00[Asia/Jerusalem],4950357.5,4713115.833,-0.793353340286862,0.60876142901442,17.75,17.6937497854233,0.937542458544537,0.347870864583778,0.965085415493752,0.261935375238344
2025-01-02T12:00+02:00[Asia/Jerusalem],4929066.667,4737259.167,-0.866025403783165,0.500000000002206,17.8937495946884,17.9437497854233,0.930873748644527,0.365341024365572,0.964991415733707,0.26228146629195
2025-01-02T12:30+02:00[Asia/Jerusalem],4889489.167,4731882.5,-0.923879532506518,0.382683432376603,17.9062496423721,18,0.923879532511371,0.382683432364885,0.964897291861333,0.262627523612178
2025-01-02T13:00+02:00[Asia/Jerusalem],4876323.333,4695539.167,-0.965925826287043,0.258819045110079,17.9437497854233,18,0.916562255871254,0.399892024316811,0.964803043888706,0.262973547154629
2025-01-02T13:30+02:00[Asia/Jerusalem],4849354.167,4691613.333,-0.991444861371495,0.13052619223764,17.8437495231628,17.9499998092651,0.908924477413268,0.416960782759025,0.964708671827977,0.26331953687469
2025-01-02T14:00+02:00[Asia/Jerusalem],4870290.833,4726420.833,-1,1.31026529059315E-11,17.6500004529953,17.8437495231628,0.900968867903231,0.433883739115872,0.964614175691253,0.263665492727971
2025-01-02T14:30+02:00[Asia/Jerusalem],4901060,4740916.667,-0.991444861373016,-0.130526192226086,17.3999997377396,17.6000002622604,0.892698209244156,0.450654975798866,0.96451955549069,0.264011414669976
2025-01-02T15:00+02:00[Asia/Jerusalem],4950621.667,4664951.667,-0.965925826290059,-0.258819045098823,17.043750166893,17.2312500476837,0.884115393504865,0.467268628272578,0.9644248112385,0.264357302656051
2025-01-02T15:30+02:00[Asia/Jerusalem],4998795,4810215,-0.923879532510977,-0.382683432365837,16.5375001430511,16.5,0.875223421908698,0.483718887105341,0.964329942946825,0.264703156641874
2025-01-02T16:00+02:00[Asia/Jerusalem],5077748.333,4953741.667,-0.866025403788992,-0.499999999992114,15.7437499761581,15.6374996304512,0.86602540378405,0.500000000000674,0.964234950627897,0.265048976582853
2025-01-02T16:30+02:00[Asia/Jerusalem],5309600.833,5209913.333,-0.793353340293956,-0.608761429005175,14.7562500238419,14.5625001192093,0.856524555478986,0.516106273805624,0.964139834293901,0.26539476243462
2025-01-02T17:00+02:00[Asia/Jerusalem],5611358.333,5332965,-0.707106781186429,-0.707106781186666,14.0187500119209,13.7562500238419,0.846724199229101,0.532032076514037,0.964044593957103,0.265740514152592
2025-01-02T17:30+02:00[Asia/Jerusalem],5857795,5410173.333,-0.608761429016454,-0.793353340285301,13.75,13.1500000953674,0.836627762006898,0.547771839217141,0.963949229629721,0.26608623169241
2025-01-02T18:00+02:00[Asia/Jerusalem],5964878.333,5438608.333,-0.500000000004426,-0.866025403781883,13.4875000119209,12.4937499761581,0.826238774316113,0.563320058063448,0.963853741324051,0.2664319150095
2025-01-02T18:30+02:00[Asia/Jerusalem],6007509.167,5427337.5,-0.382683432378971,-0.923879532505537,12.9500002264977,11.6499996781349,0.815560868961104,0.578671296177207,0.963758129052343,0.266777564059511
2025-01-02T19:00+02:00[Asia/Jerusalem],6028817.5,5388899.167,-0.258819045112555,-0.96592582628638,12.293750166893,10.8562498688698,0.804597779768167,0.593820185571471,0.963662392826926,0.267123178797879
2025-01-02T19:30+02:00[Asia/Jerusalem],6020310,5331768.333,-0.130526192211326,-0.991444861374959,11.5062500238419,10.3124997615814,0.793353340290153,0.60876142901013,0.963566532660066,0.267468759180315
2025-01-02T20:00+02:00[Asia/Jerusalem],5957211.667,5242463.333,-1.1140818291592E-12,-1,10.8562499284744,10.0562501549721,0.781831482468777,0.623489801857796,0.963470548564154,0.267814305162156
2025-01-02T20:30+02:00[Asia/Jerusalem],5866765.833,5165557.5,0.130526192223544,-0.991444861373351,10.4000000953674,8.97754499726119,0.770036235239605,0.638000153932596,0.963374440551489,0.268159816699121
2025-01-02T21:00+02:00[Asia/Jerusalem],5742356.667,5049006.667,0.258819045096347,-0.965925826290723,10,8.94960724298494,0.757971723145371,0.652287411278217,0.963278208634446,0.268505293746719
2025-01-02T21:30+02:00[Asia/Jerusalem],5580761.667,4916440.833,0.382683432363468,-0.923879532511958,9.18248539110954,8.93091787788042,0.74564216488264,0.666346577952592,0.963181852825419,0.268850736260462
2025-01-02T22:00+02:00[Asia/Jerusalem],5423558.333,4840376.667,0.499999999989894,-0.866025403790274,8.78354470618225,8.97777681545854,0.733051871831314,0.680172737769316,0.96308537313677,0.269196144196029
2025-01-02T22:30+02:00[Asia/Jerusalem],5239533.333,4729754.167,0.608761429003141,-0.793353340295516,8.29034765368503,8.84175223312111,0.720205246537184,0.693761056027444,0.962988769580937,0.269541517508887
2025-01-02T23:00+02:00[Asia/Jerusalem],5017722.5,4527590.833,0.707106781174564,-0.707106781198531,7.89182521849324,8.64105213095202,0.707106781187157,0.707106781185938,0.962892042170314,0.269886856154725
2025-01-02T23:30+02:00[Asia/Jerusalem],4748615,4337605.833,0.793353340283741,-0.608761429018487,7.49002167748788,8.48773115873979,0.693761056028685,0.720205246535988,0.962795190917374,0.270232160089018
2025-01-03T00:00+02:00[Asia/Jerusalem],4484975,4126305,0.866025403780602,-0.500000000006646,8.11687812628293,10.4437501430511,0.680172737773247,0.733051871827667,0.962698215834542,0.270577429267463
2025-01-03T00:30+02:00[Asia/Jerusalem],4231970,4052015.833,0.923879532515693,-0.382683432354451,7.89279031415015,10.3437499403954,0.666346577951165,0.745642164883915,0.962601116934306,0.2709226636456
2025-01-03T01:00+02:00[Asia/Jerusalem],4028438.333,3896819.167,0.965925826289483,-0.258819045100975,7.57767757900905,10.0562501549721,0.652287411276766,0.757971723146619,0.962503894229153,0.271267863179027
2025-01-03T01:30+02:00[Asia/Jerusalem],3904171.667,3745631.667,0.991444861374625,-0.130526192213867,7.41853373703511,8.80157156284752,0.638000153933923,0.770036235238505,0.962406547731604,0.271613027823289
2025-01-03T02:00+02:00[Asia/Jerusalem],3810038.333,3636504.167,1,-3.67742598075372E-12,7.35778910949208,8.48847501130568,0.623489801859144,0.781831482467702,0.962309077454149,0.271958157534105
2025-01-03T02:30+02:00[Asia/Jerusalem],3732590,3579709.167,0.991444861373685,0.130526192221003,7.5840231989388,8.18245813008899,0.608761429008612,0.793353340291319,0.962211483409338,0.272303252267029
2025-01-03T03:00+02:00[Asia/Jerusalem],3727927.5,3550530.833,0.965925826291386,0.258819045093871,7.75416474806761,7.95842567906157,0.593820185572858,0.804597779767143,0.962113765609739,0.272648311977624
2025-01-03T03:30+02:00[Asia/Jerusalem],3660181.667,3549437.5,0.923879532512939,0.3826834323611,7.79913206219169,7.60536116878557,0.57867129618158,0.815560868958001,0.96201592406789,0.272993336621618
2025-01-03T04:00+02:00[Asia/Jerusalem],3710966.667,3546475,0.866025403791555,0.499999999987674,7.76267898524335,7.40492902374299,0.563320058064873,0.826238774315142,0.961917958796404,0.273338326154527
2025-01-03T04:30+02:00[Asia/Jerusalem],3727391.667,3586221.667,0.793353340297077,0.608761429001108,7.71262630859158,7.17157532679057,0.547771839218584,0.836627762005953,0.961819869807852,0.27368328053209
2025-01-03T05:00+02:00[Asia/Jerusalem],3767922.5,3652019.167,0.707106781200344,0.707106781172751,7.79335723058665,7.09316333693048,0.532032076515496,0.846724199228184,0.961721657114879,0.27402819970983
2025-01-03T05:30+02:00[Asia/Jerusalem],3784426.667,3627710,0.608761429020521,0.79335334028218,7.72942702486678,6.86586462340375,0.516106273810217,0.856524555476218,0.961623320730087,0.274373083643496
2025-01-03T06:00+02:00[Asia/Jerusalem],3872325.833,3651061.667,0.499999999996263,0.866025403786596,7.64939499752786,6.62390115982565,0.499999999999016,0.866025403785007,0.961524860666137,0.274717932288675
2025-01-03T06:30+02:00[Asia/Jerusalem],3923864.167,3636644.167,0.382683432356819,0.923879532514713,7.51474690916528,6.3365225608286,0.483718887103666,0.875223421909624,0.961426276935695,0.275062745601015
2025-01-03T07:00+02:00[Asia/Jerusalem],4076479.167,3740827.5,0.258819045103451,0.965925826288819,7.75496146483382,6.51331808427964,0.467268628274103,0.88411539350406,0.961327569551454,0.275407523536113
2025-01-03T07:30+02:00[Asia/Jerusalem],4255033.333,3991155,0.130526192216409,0.99144486137429,10.5562501549721,7.4648015859828,0.450654975800405,0.89269820924338,0.961228738526079,0.275752266049734
2025-01-03T08:00+02:00[Asia/Jerusalem],4340698.333,4336125,6.24077013234824E-12,1,11.5500001907349,9.15241340831343,0.433883739117425,0.900968867902483,0.961129783872311,0.276096973097431
2025-01-03T08:30+02:00[Asia/Jerusalem],4429327.5,4666828.333,-0.130526192218462,0.99144486137402,12.543750166893,11.4500002861023,0.416960782760592,0.908924477412549,0.961030705602848,0.276441644634978
2025-01-03T09:00+02:00[Asia/Jerusalem],4566561.667,5011168.333,-0.258819045091395,0.965925826292049,13.3937500715256,12.9437502622604,0.399892024321726,0.91656225586911,0.960931503730448,0.276786280617991
2025-01-03T09:30+02:00[Asia/Jerusalem],4642852.5,5263830,-0.382683432358732,0.92387953251392,14.0999999642372,14.293750166893,0.382683432366478,0.923879532510712,0.960832178267884,0.277130881002089
2025-01-03T10:00+02:00[Asia/Jerusalem],4728056.667,5435634.167,-0.499999999985454,0.866025403792837,14.6937502622604,15.3875001072884,0.365341024367177,0.930873748643897,0.9607327292279,0.277475445743061
2025-01-03T10:30+02:00[Asia/Jerusalem],4746175,5617215,-0.608761428999074,0.793353340298637,15.0500001907349,16.1937499046326,0.347870864588805,0.937542458542672,0.960633156623319,0.277819974796482
2025-01-03T11:00+02:00[Asia/Jerusalem],4753365,5722221.667,-0.707106781191518,0.707106781181577,15.3374999165535,16.793750166893,0.33027906195471,0.943883330308528,0.9605334604669,0.278164468118203
2025-01-03T11:30+02:00[Asia/Jerusalem],4704082.5,5675337.5,-0.793353340289479,0.60876142901101,15.456249833107,17.1937497854233,0.312571767944555,0.949894146673204,0.960433640771528,0.2785089256637
2025-01-03T12:00+02:00[Asia/Jerusalem],4657620,5590029.167,-0.866025403785315,0.499999999998483,15.7000002264977,17.3999996185303,0.294755174409175,0.955572805786674,0.960333697549993,0.278853347388834
2025-01-03T12:30+02:00[Asia/Jerusalem],4674704.167,5537250.833,-0.923879532508163,0.382683432372632,15.9499998688698,17.4937499761581,0.27683551142597,0.960917321944777,0.960233630815183,0.279197733249198
2025-01-03T13:00+02:00[Asia/Jerusalem],4701906.667,5492282.5,-0.965925826288156,0.258819045105927,16.0375001430511,17.4437497854233,0.258819045103007,0.965925826288938,0.960133440579935,0.279542083200608
2025-01-03T13:30+02:00[Asia/Jerusalem],4719757.5,5433507.5,-0.991444861373955,0.13052619221895,15.7999997735023,17.2999993562698,0.240712075408819,0.970596567453429,0.960033126857168,0.279886397198665
2025-01-03T14:00+02:00[Asia/Jerusalem],4795875.833,5421624.167,-1,8.80411428394276E-12,15.6062503457069,17.1437504291534,0.222520933959061,0.974927912181197,0.95993268965975,0.280230675199196
2025-01-03T14:30+02:00[Asia/Jerusalem],4891265,5483235,-0.991444861374354,-0.13052619221592,15.6000003814697,16.8499995470047,0.204251981791789,0.978918345897208,0.959832129000616,0.280574917157867
2025-01-03T15:00+02:00[Asia/Jerusalem],4907270.833,5536951.667,-0.965925826292713,-0.258819045088919,15.543750166893,16.4437497854233,0.185911607164381,0.982566473233011,0.959731444892716,0.280919123030348
2025-01-03T15:30+02:00[Asia/Jerusalem],5074289.167,5576479.167,-0.923879532514901,-0.382683432356364,15.2937497496605,15.7937501072884,0.167506223305554,0.985871018518097,0.959630637348966,0.281263292772478
2025-01-03T16:00+02:00[Asia/Jerusalem],5184710,5525655,-0.866025403779567,-0.500000000008439,14.7875001430511,14.9437498450279,0.14904226617634,0.988830826225104,0.959529706382349,0.281607426339938
2025-01-03T16:30+02:00[Asia/Jerusalem],5206667.5,5463938.333,-0.793353340291339,-0.608761429008585,14,13.9062500596046,0.130526192219561,0.991444861373875,0.959428652005845,0.281951523688466
2025-01-03T17:00+02:00[Asia/Jerusalem],5338440,5445005,-0.70710678118339,-0.707106781189706,13.2624999880791,13.1124999523163,0.111964476102157,0.993712209893372,0.959327474232467,0.282295584773752
2025-01-03T17:30+02:00[Asia/Jerusalem],5424265.833,5408208.333,-0.608761429013043,-0.793353340287918,12.7999997735024,12.75,0.0933636084547605,0.995632078940964,0.959226173075197,0.282639609551654
2025-01-03T18:00+02:00[Asia/Jerusalem],5415670,5313935,-0.500000000000703,-0.866025403784033,12.4062500596046,12.3937500715256,0.0747300935875764,0.997203797181094,0.959124748547096,0.282983597977816
2025-01-03T18:30+02:00[Asia/Jerusalem],5330757.5,5192455,-0.382683432375,-0.923879532507182,12.1500000953674,11.793750166893,0.056070447237684,0.998426815017789,0.959023200661175,0.283327550008105
2025-01-03T19:00+02:00[Asia/Jerusalem],5223150,5076235,-0.258819045108403,-0.965925826287492,12.1124999523163,11,0.0373911942761563,0.999300704788405,0.958921529430528,0.283671465598175
2025-01-03T19:30+02:00[Asia/Jerusalem],5102417.5,4952283.333,-0.130526192235919,-0.991444861371721,12.4062500596046,10.1999998688698,0.0186988664337078,0.999825160912694,0.958819734868199,0.284015344703901
2025-01-03T20:00+02:00[Asia/Jerusalem],5018044.167,4864518,-1.13674584355373E-11,-1,12.6874998211861,9.40000009536743,2.14363389180414E-12,1,0.958717816987313,0.284359187280947
2025-01-03T20:30+02:00[Asia/Jerusalem],4930240,4808870,0.130526192213379,-0.991444861374689,12.6999998092651,8.60624992847443,-0.0186988664294213,0.999825160912774,0.958615775800945,0.284702993285199
2025-01-03T21:00+02:00[Asia/Jerusalem],4865522.5,4742995,0.258819045086443,-0.965925826293376,12.6999998092651,7.62519897256666,-0.0373911942755074,0.999300704788429,0.958513611322236,0.285046762672383
2025-01-03T21:30+02:00[Asia/Jerusalem],4794525,4670310,0.38268343236744,-0.923879532510313,12.75,7.2544175884451,-0.0560704472370357,0.998426815017825,0.958411323564325,0.285390495398285
2025-01-03T22:00+02:00[Asia/Jerusalem],4746647.5,4613106.667,0.500000000006219,-0.866025403780848,12.793750166893,7.04235284246961,-0.0747300935869289,0.997203797181142,0.958308912540368,0.285734191418697
2025-01-03T22:30+02:00[Asia/Jerusalem],4627645.833,4492363.333,0.608761429006551,-0.7933533402929,12.706249833107,7.08829087683655,-0.0933636084541141,0.995632078941025,0.958206378263554,0.286077850689359
2025-01-03T23:00+02:00[Asia/Jerusalem],4464057.5,4348280,0.707106781187893,-0.707106781185202,12.7562499642372,7.07761311423209,-0.111964476101512,0.993712209893445,0.958103720747036,0.286421473166181
2025-01-03T23:30+02:00[Asia/Jerusalem],4288316.667,4187482.5,0.793353340286358,-0.608761429015077,12.9624998569489,6.85429010602174,-0.130526192218917,0.99144486137396,0.958000940004051,0.286765058804859
2025-01-04T00:00+02:00[Asia/Jerusalem],4105821.667,4032858.333,0.866025403782751,-0.500000000002923,13.21875,6.5625,-0.149042266175698,0.9888308262252,0.957898036047786,0.287108607561311
2025-01-04T00:30+02:00[Asia/Jerusalem],3972438.333,3869405,0.923879532506201,-0.382683432377368,12.9499998092651,5.68562010966711,-0.167506223304914,0.985871018518206,0.957795008891507,0.287452119391243
2025-01-04T01:00+02:00[Asia/Jerusalem],3822112.5,3730634.167,0.965925826286829,-0.258819045110879,12.6500000357628,5.66325660285491,-0.185911607160168,0.982566473233808,0.957691858548434,0.287795594250583
2025-01-04T01:30+02:00[Asia/Jerusalem],3695043.333,3690400.833,0.991444861371387,-0.130526192238461,12.3562499284744,5.5639730827685,-0.204251981787592,0.978918345898084,0.957588585031865,0.288139032095046
2025-01-04T02:00+02:00[Asia/Jerusalem],3610703.333,3679063.333,1,-1.39308025871318E-11,12.1562501192093,5.50014769218657,-0.222520933954881,0.974927912182151,0.957485188355051,0.28848243288057
2025-01-04T02:30+02:00[Asia/Jerusalem],3615073.333,3629626.667,0.991444861373124,0.130526192225265,12.0500001907349,5.4466905861976,-0.240712075408189,0.970596567453585,0.957381668531289,0.288825796562989
2025-01-04T03:00+02:00[Asia/Jerusalem],3568361.667,3580723.333,0.965925826286507,0.258819045112079,11.9437498450279,6,-0.25881904510238,0.965925826289106,0.957278025573943,0.289169123097976
2025-01-04T03:30+02:00[Asia/Jerusalem],3529674.167,3547147.5,0.923879532511294,0.382683432365072,11.7000002264977,5.90000009536743,-0.276835511425346,0.960917321944956,0.957174259496295,0.28951241244154
2025-01-04T04:00+02:00[Asia/Jerusalem],3534480,3566817.5,0.86602540378213,0.500000000003999,11.456249833107,5.80000016093254,-0.294755174412031,0.955572805785793,0.957070370311721,0.289855664549418
2025-01-04T04:30+02:00[Asia/Jerusalem],3553623.333,3583515.833,0.79335334029446,0.608761429004518,11.3499999046326,5.70624983310699,-0.312571767943938,0.949894146673407,0.956966358033552,0.290198879377572
2025-01-04T05:00+02:00[Asia/Jerusalem],3573351.667,3658470.833,0.707106781187015,0.70710678118608,11.25,5.70624983310699,-0.330279061954097,0.943883330308742,0.956862222675199,0.290542056881751
2025-01-04T05:30+02:00[Asia/Jerusalem],3589905,3717223.333,0.608761429017111,0.793353340284797,11.1500000953674,5.04196577736967,-0.347870864584785,0.937542458544163,0.95675796425002,0.290885197017926
2025-01-04T06:00+02:00[Asia/Jerusalem],3578988.333,3726500,0.500000000005143,0.866025403781469,11.1000003814697,4.86714073502145,-0.365341024366573,0.930873748644134,0.956653582771459,0.291228299741855
2025-01-04T06:30+02:00[Asia/Jerusalem],3552282.5,3674243.333,0.382683432379736,0.92387953250522,11.1500000953674,4.92335760760841,-0.382683432362517,0.923879532512352,0.956549078252907,0.291571365009518
2025-01-04T07:00+02:00[Asia/Jerusalem],3603327.5,3809270.833,0.258819045113355,0.965925826286165,11.3062497377396,5.41514031501276,-0.399892024317796,0.916562255870825,0.956444450707839,0.291914392776685
2025-01-04T07:30+02:00[Asia/Jerusalem],3724770.833,4045625,0.130526192212147,0.991444861374851,11.6062498688698,6.8619797203259,-0.416960782763308,0.908924477411303,0.956339700149661,0.292257382999398
2025-01-04T08:00+02:00[Asia/Jerusalem],3873768.333,4316665,1.94223151035946E-12,1,12.1124998927116,9.15625008940697,-0.43388373911684,0.900968867902765,0.956234826591895,0.292600335633382
2025-01-04T08:30+02:00[Asia/Jerusalem],3970635.833,4676665,-0.130526192222723,0.991444861373459,12.9000000953674,10.9437498450279,-0.450654975799825,0.892698209243672,0.956129830048031,0.292943250634527
2025-01-04T09:00+02:00[Asia/Jerusalem],4061895.833,4957619.167,-0.258819045095547,0.965925826290937,13.6937498450279,12.5437497496605,-0.467268628273529,0.884115393504363,0.956024710531538,0.293286127958839
2025-01-04T09:30+02:00[Asia/Jerusalem],4221527.5,5122531.667,-0.382683432362703,0.923879532512275,14.4000000357628,13.9000000357628,-0.483718887106281,0.875223421908178,0.955919468055971,0.293628967562109
2025-01-04T10:00+02:00[Asia/Jerusalem],4299551.667,5283041.667,-0.500000000001779,0.866025403783412,15.0499997735024,15.131249666214,-0.499999999998454,0.866025403785331,0.95581410263483,0.293971769400352
2025-01-04T10:30+02:00[Asia/Jerusalem],4371133.333,5410585.833,-0.608761429002484,0.793353340296021,15.5999999046326,16.0499997735024,-0.516106273806545,0.856524555478431,0.955708614281703,0.29431453342937
2025-01-04T11:00+02:00[Asia/Jerusalem],4299462.5,5455110.833,-0.707106781184268,0.707106781188827,16.0937502980232,16.837500333786,-0.532032076514947,0.846724199228529,0.955603003010121,0.294657259605186
2025-01-04T11:30+02:00[Asia/Jerusalem],4330964.167,5461664.167,-0.793353340283237,0.608761429019144,16.5,17.3500003814697,-0.547771839214997,0.836627762008302,0.955497268833703,0.294999947883613
2025-01-04T12:00+02:00[Asia/Jerusalem],4315119.167,5456919.167,-0.866025403780188,0.500000000007363,16.793749332428,17.6937506198883,-0.56332005806133,0.826238774317557,0.955391411766013,0.295342598220684
2025-01-04T12:30+02:00[Asia/Jerusalem],4252773.333,5375566.667,-0.923879532504239,0.382683432382105,16.8999996185303,17.793749332428,-0.578671296178084,0.815560868960482,0.9552854318207,0.295685210572221
2025-01-04T13:00+02:00[Asia/Jerusalem],4288374.167,5339172.5,-0.965925826289268,0.258819045101775,16.9437497854233,17.7999992370605,-0.593820185575263,0.804597779765368,0.955179329011344,0.296027784894321
2025-01-04T13:30+02:00[Asia/Jerusalem],4427688.333,5247666.667,-0.991444861374517,0.130526192214689,16.8499994277954,17.793749332428,-0.608761429008097,0.793353340291714,0.955073103351642,0.296370321142762
2025-01-04T14:00+02:00[Asia/Jerusalem],4517474.167,5233810.833,-1,4.50557566195398E-12,16.7999992370605,17.5937502384186,-0.623489801858637,0.781831482468107,0.954966754855256,0.296712819273487
2025-01-04T14:30+02:00[Asia/Jerusalem],4520830,5151433.333,-0.991444861373793,-0.130526192220182,16.75,17.1999998092651,-0.638000153933423,0.770036235238919,0.954860283535831,0.297055279242556
2025-01-04T15:00+02:00[Asia/Jerusalem],4556900,5019270.833,-0.9659258262916,-0.258819045093071,16.6437505483627,16.7437499761581,-0.652287411276274,0.757971723147043,0.954753689407093,0.297397701005814
2025-01-04T15:30+02:00[Asia/Jerusalem],4670550,4928787.5,-0.923879532513256,-0.382683432360335,16.4437499046326,16.1499996781349,-0.666346577950681,0.745642164884348,0.95464697248272,0.297740084519329
2025-01-04T16:00+02:00[Asia/Jerusalem],4770567.5,4925255,-0.866025403791969,-0.499999999986957,16.043750166893,15.4937499761581,-0.680172737770104,0.733051871830583,0.954540132776469,0.298082429738957
2025-01-04T16:30+02:00[Asia/Jerusalem],4950190,5024122.5,-0.793353340297581,-0.60876142900045,15.4500002264977,14.6999998688698,-0.693761056028218,0.720205246536439,0.954433170302049,0.298424736620777
2025-01-04T17:00+02:00[Asia/Jerusalem],5152862.5,5166917.5,-0.70710678120093,-0.707106781172165,14.9000000953674,14.0187500119209,-0.707106781184126,0.70710678118897,0.95432608507325,0.298767005120652
2025-01-04T17:30+02:00[Asia/Jerusalem],5421888.333,5350383.333,-0.608761429021178,-0.793353340281676,14.3562499284744,13.7437499761581,-0.72020524653421,0.693761056030531,0.954218877103811,0.299109235194672
2025-01-04T18:00+02:00[Asia/Jerusalem],5624153.333,5460139.167,-0.49999999999698,-0.866025403786182,13.9000000953674,13.456249833107,-0.733051871830872,0.680172737769792,0.954111546407538,0.299451426798766
2025-01-04T18:30+02:00[Asia/Jerusalem],5701819.167,5463345,-0.382683432357584,-0.923879532514396,13.5500001907349,13.2000002264977,-0.745642164884632,0.666346577950364,0.954004092998235,0.299793579888923
2025-01-04T19:00+02:00[Asia/Jerusalem],5679918.333,5419795,-0.258819045104251,-0.965925826288605,13.2000002264977,12.9000000953674,-0.757971723144947,0.652287411278709,0.953896516889738,0.300135694421082
2025-01-04T19:30+02:00[Asia/Jerusalem],5656838.333,5371028.333,-0.13052619221723,-0.991444861374182,12.7999997735024,12.5999999046326,-0.770036235239191,0.638000153933096,0.953788818095851,0.300477770351352
2025-01-04T20:00+02:00[Asia/Jerusalem],5602535,5306590,-7.0689198135485E-12,-1,12.456249833107,12.2999997735024,-0.781831482468372,0.623489801858304,0.953680996630441,0.300819807635682
2025-01-04T20:30+02:00[Asia/Jerusalem],5526399.167,5256293.333,0.130526192217641,-0.991444861374128,12.25,12.1000003218651,-0.793353340289758,0.608761429010646,0.953573052507393,0.301161806230026
2025-01-04T21:00+02:00[Asia/Jerusalem],5417659.167,5187139.167,0.258819045090595,-0.965925826292264,12.1062503457069,12.0625001788139,-0.804597779765621,0.593820185574921,0.953464985740557,0.301503766090508
2025-01-04T21:30+02:00[Asia/Jerusalem],5290271.667,5082746.667,0.382683432357967,-0.923879532514237,12.0937503576279,12.25,-0.815560868958623,0.578671296180704,0.953356796343865,0.301845687173036
2025-01-04T22:00+02:00[Asia/Jerusalem],5158932.5,5004280,0.499999999984737,-0.866025403793251,12,12.3937496542931,-0.826238774315748,0.563320058063985,0.953248484331198,0.302187569433744
2025-01-04T22:30+02:00[Asia/Jerusalem],4958880.833,4862280.833,0.608761428998417,-0.793353340299142,11.8999996781349,12.3999996185303,-0.836627762004549,0.547771839220728,0.953140049716521,0.302529412828552
2025-01-04T23:00+02:00[Asia/Jerusalem],4792384.167,4666550,0.707106781190933,-0.707106781182163,11.75,12.4499998092651,-0.846724199228756,0.532032076514586,0.953031492513728,0.302871217313656
2025-01-04T23:30+02:00[Asia/Jerusalem],4508448.333,4424596.667,0.793353340297833,-0.608761429000122,11.5812500119209,12.6500001549721,-0.856524555478651,0.51610627380618,0.952922812736851,0.303212982844879
2025-01-05T00:00+02:00[Asia/Jerusalem],4307640.833,4236968.333,0.8660254037849,-0.4999999999992,12.481250166893,14.0437501072884,-0.866025403783725,0.500000000001236,0.952814010399815,0.303554709378427
2025-01-05T00:30+02:00[Asia/Jerusalem],4046588.333,4025769.167,0.923879532513415,-0.382683432359953,12.5937503576279,13.9437498450279,-0.875223421908384,0.483718887105909,0.952705085516649,0.303896396870239
2025-01-05T01:00+02:00[Asia/Jerusalem],3860843.333,3856184.167,0.965925826287941,-0.258819045106727,12.5500001907349,13.5999999046326,-0.884115393504562,0.467268628273152,0.952596038101328,0.30423804527648
2025-01-05T01:30+02:00[Asia/Jerusalem],3701706,3800858.333,0.991444861373847,-0.130526192219771,12.4437498450279,13.2000002264977,-0.892698209243864,0.450654975799445,0.952486868167894,0.304579654553152
2025-01-05T02:00+02:00[Asia/Jerusalem],3582592.5,3689705.833,1,-9.63226396514302E-12,12.25,12.7375000119209,-0.900968867901371,0.433883739119734,0.952377575730404,0.304921224656267
2025-01-05T02:30+02:00[Asia/Jerusalem],3479058.333,3604620,0.991444861374462,0.130526192215099,12.1000003218651,12.0562497973442,-0.90892447741148,0.416960782762921,0.952268160802883,0.305262755542001
2025-01-05T03:00+02:00[Asia/Jerusalem],3454947.5,3542317.5,0.965925826292927,0.258819045088119,12.0125000476837,11.5124999880791,-0.91656225586954,0.399892024320741,0.952158623399435,0.30560424716632
2025-01-05T03:30+02:00[Asia/Jerusalem],3409020,3522032.5,0.923879532515218,0.382683432355599,12.1000003218651,11.25,-0.923879532511123,0.382683432365485,0.952048963534115,0.305945699485411
2025-01-05T04:00+02:00[Asia/Jerusalem],3458365.833,3558695,0.866025403794533,0.499999999982517,12.1375001072884,11.1062503457069,-0.930873748642961,0.365341024369563,0.951939181221061,0.306287112455251
2025-01-05T04:30+02:00[Asia/Jerusalem],3535282.5,3614702.5,0.793353340291843,0.608761429007928,11.9499998688698,11.0500001907349,-0.937542458544311,0.347870864584387,0.951829276474341,0.30662848603209
2025-01-05T05:00+02:00[Asia/Jerusalem],3686482.5,3670081.667,0.707106781183975,0.70710678118912,11.8062501549721,10.9937499761581,-0.943883330308882,0.330279061953695,0.951719249308161,0.306969820171807
2025-01-05T05:30+02:00[Asia/Jerusalem],3831132.5,3733142.5,0.6087614290137,0.793353340287414,11.8000001907349,10.8562499284744,-0.949894146672403,0.31257176794699,0.951609099736617,0.307311114830663
2025-01-05T06:00+02:00[Asia/Jerusalem],4108936.667,3952630,0.50000000000142,0.866025403783619,11.8499999046326,10.7437500357628,-0.955572805785918,0.294755174411625,0.951498827773913,0.307652369964654
